10726.000000 -56432
10726.100000 -56338
10726.200000 -56479
10726.300000 -56479
10726.400000 -56526
10726.500000 -57229
10726.600000 -56479
10726.700000 -56760
10726.800000 -56291
10726.900000 -56573
10727.000000 -56058
10727.100000 -56433
10727.200000 -56480
10727.300000 -56808
10727.400000 -56292
10727.500000 -56667
10727.600000 -55964
10727.700000 -56761
10727.800000 -56339
10727.900000 -56574
10728.000000 -56578
10728.100000 -56625
10728.200000 -56390
10728.300000 -56250
10728.400000 -56203
10728.500000 -56437
10728.600000 -56390
10728.700000 -56484
10728.800000 -56015
10728.900000 -56250
10729.000000 -56300
10729.100000 -56675
10729.200000 -56863
10729.300000 -56113
10729.400000 -56535
10729.500000 -56207
10729.600000 -56347
10729.700000 -56675
10729.800000 -56582
10729.900000 -56207
10730.000000 -56349
10730.100000 -56396
10730.200000 -56631
10730.300000 -56162
10730.400000 -56443
10730.500000 -56490
10730.600000 -56490
10730.700000 -56209
10730.800000 -56247
10730.900000 -56575
10731.000000 -56157
10731.100000 -56204
10731.200000 -56251
10731.300000 -56204
10731.400000 -56626
10731.500000 -56204
10731.600000 -56391
10731.700000 -56485
10731.800000 -56251
10731.900000 -56204
10732.000000 -56020
10732.100000 -56442
10732.200000 -56255
10732.300000 -56349
10732.400000 -56395
10732.500000 -56067
10732.600000 -56161
10732.700000 -56489
10732.800000 -56020
10732.900000 -56442
10733.000000 -56256
10733.100000 -55975
10733.200000 -56537
10733.300000 -55787
10733.400000 -56209
10733.500000 -56443
10733.600000 -56396
10733.700000 -56350
10733.800000 -56303
10733.900000 -56209
10734.000000 -56307
10734.100000 -56588
10734.200000 -56025
10734.300000 -55932
10734.400000 -56400
10734.500000 -55744
10734.600000 -56072
10734.700000 -55885
10734.800000 -56400
10734.900000 -55932
10735.000000 -56217
10735.100000 -56498
10735.200000 -56404
10735.300000 -56404
10735.400000 -56451
10735.500000 -56123
10735.600000 -56170
10735.700000 -56358
10735.800000 -56592
10735.900000 -56404
10736.000000 -56266
10736.100000 -56360
10736.200000 -56313
10736.300000 -56360
10736.400000 -56500
10736.500000 -56360
